description#qty_gr#protein#carbohydrate#fiber#calcium#iron#sodium#potassium#zinc#kcal#category
Creme de milho, pó#100#4.82083333333333#86.1485#3.72233333333333#323.163333333333#4.257#593.793666666667#165.723666666667#0.780666666666667#333.034192670544#Cereais e derivados
Curau, milho verde#100#2.36060004234314#13.9443999576569#0.456666666666667#52.596#0.449333333333333#20.512#161.842333333333#0.4#78.4338183136559#Cereais e derivados
Curau, milho verde, mistura para#100#2.22291666666667#79.8164166666667#2.52266666666667#30.878#0.862666666666667#222.925666666667#55.3353333333333#0.240666666666667#402.286577435315#Cereais e derivados
Farinha, de arroz, enriquecida#100#1.26933329264323#85.5040000406901#0.58#1.12266666666667#31.3833333333333#17.1016666666667#12.5406666666667#8.48#363.056480181224#Cereais e derivados
Farinha, de centeio, integral#100#12.515066502889#73.2982668304443#15.48#33.9166666666667#4.73#41.3766666666667#333.62#2.66333333333333#335.777662799327#Cereais e derivados
Farinha, de milho, amarela#100#7.1875#79.0791666666667#5.49#1.285#2.25266666666667#44.9323333333333#57.8536666666667#0.598333333333333#350.58693322738#Cereais e derivados
Farinha, de rosca#100#11.3809996191661#75.7856666666667#4.82333333333333#35.2993333333333#6.73366666666667#332.5#212.144#1.67133333333333#370.578096666667#Cereais e derivados
Farinha, de trigo#100#9.79078260869565#75.0925507246377#2.34666666666667#17.8633333333333#0.95#0.736666666666667#151.366666666667#0.826666666666667#360.472978550725#Cereais e derivados
Farinha, láctea, de cereais#100#11.8791304347826#77.7708695652174#1.94#196.063333333333#8.72333333333333#125.073333333333#365.603333333333#1.72666666666667#414.850517391304#Cereais e derivados
Lasanha, massa fresca, cozida#100#5.8125#32.5221666666667#1.63633333333333#9.97166666666667#1.18866666666667#206.769333333333#53.9146666666667#0.405#163.763666666667#Cereais e derivados
Lasanha, massa fresca, crua#100#7.00833333333333#45.0583333333333#1.60633333333333#16.5456666666667#1.87233333333333#666.710333333333#136.607#0.755666666666667#220.305666666667#Cereais e derivados
Macarrão, instantâneo#100#8.79168#62.4316533333333#5.61#17.6266666666667#0.8#1515.52666666667#147.92#0.503333333333333#435.864780533333#Cereais e derivados
Macarrão, trigo, cru#100#9.99565217391304#77.944347826087#2.92666666666667#17.3#0.88#7.17#147.06#0.776666666666667#371.122613043478#Cereais e derivados
Macarrão, trigo, cru, com ovos#100#10.3208#76.6225333333334#2.29666666666667#19.4533333333333#0.916666666666667#14.74#134.096666666667#0.813333333333334#370.567113333333#Cereais e derivados
Milho, amido, cru#100#0.597826086956522#87.1488439130435#0.7433333#1.05766666666667#0.127666666666667#8.083#8.535#0.079666666666667#361.366823878261#Cereais e derivados
Milho, fubá, cru#100#7.21376811594203#78.8728985507246#4.71333333333333#2.66666666666667#0.85#Tr#168.333333333333#1.09333333333333#353.482268115942#Cereais e derivados
Milho, verde, cru#100#6.58958333333333#28.55575#3.918#1.61233333333333#0.411#1.11566666666667#184.822333333333#0.517666666666667#138.166565#Cereais e derivados
Milho, verde, enlatado, drenado#100#3.22826086956522#17.1350724637681#4.64333333333333#2.16733333333333#0.585666666666667#260.3499#162.023333333333#0.498333333333333#97.5648942028985#Cereais e derivados
Mingau tradicional, pó#100#0.583333333333333#89.3366666666667#0.88#522.046666666667#41.9913333333333#14.8553333333333#Tr#15.2093333333333#373.421466666667#Cereais e derivados
Pamonha, barra para cozimento, pré-cozida#100#2.55208333333333#30.6849166666667#2.371#4.16433333333333#0.356666666666667#131.993#125.349333333333#0.423666666666667#171.219111666667#Cereais e derivados
Pão, aveia, forma#100#12.35#59.5666666666667#5.98#108.691#4.732#605.763#210.083333333333#1.73066666666667#343.085366666667#Cereais e derivados
Pão, de soja#100#11.343#56.5103333333333#5.70666666666667#90.2373333333333#3.33033333333333#662.541333333333#296.348#1.45866666666667#308.726323333333#Cereais e derivados
Pão, glúten, forma#100#11.9509996000926#44.119#2.48#155.721#5.71033333333333#22.0453333333333#64.7323333333333#1.28433333333333#252.99403#Cereais e derivados
Pão, milho, forma#100#8.303#56.397#4.29666666666667#77.8486666666667#3.04433333333333#506.644#89.0246666666667#0.817666666666667#292.01349#Cereais e derivados
Pão, trigo, forma, integral#100#9.42516666666667#49.9415#6.88333333333333#131.759666666667#2.98533333333333#506.103333333333#162.871#1.58566666666667#253.193618333333#Cereais e derivados
Pão, trigo, francês#100#7.9535652173913#58.6464347826087#2.30666666666667#15.7533333333333#1#647.673333333333#142.2#0.763333333333333#299.810150434783#Cereais e derivados
Pão, trigo, sovado#100#8.398#61.452#2.43333333333333#51.618#2.26866666666667#430.792#91.166#2.66166666666667#310.96494#Cereais e derivados
Pastel, de carne, cru#100#10.7406996405919#42.0166336927414#1.04#16.6916666666667#1.991#1309.265#165.610333333333#1.659#288.70207151599#Cereais e derivados
Pastel, de carne, frito#100#10.1041996618907#43.7678003381093#0.986666666666667#12.5546666666667#2.50766666666667#1039.88866666667#155.643#1.15#388.374651624968#Cereais e derivados
Pastel, de queijo, cru#100#9.853399670283#45.9479336630503#1.10666666666667#154.698#0.990666666666667#984.569666666667#102.578333333333#0.966333333333333#308.474433887374#Cereais e derivados
Pastel, de queijo, frito#100#8.70959970855713#48.1327336247762#0.943333333333333#126.127666666667#1.34233333333333#821.382333333333#123.754666666667#0.762333333333333#422.112080039319#Cereais e derivados
Pastel, massa, crua#100#6.9027#57.3796333333333#1.41333333333333#12.614#1.05533333333333#1344.20133333333#166.681666666667#0.607333333333333#310.202514333333#Cereais e derivados
Pastel, massa, frita#100#6.0192#49.3431333333333#1.30933333333333#11.2656666666667#1.44666666666667#1174.667#142.554#0.521666666666667#569.672459333333#Cereais e derivados
Pipoca, com óleo de soja, sem sal#100#9.92708333333334#70.3125833333333#14.3366666666667#2.82533333333333#1.15733333333333#4.32033333333333#255.956666666667#2.04633333333333#448.334261847198#Cereais e derivados
Polenta, pré-cozida#100#2.29166666666667#23.3116666666667#2.40333333333333#1.094#Tr#441.889333333333#99.637#0.050666666666667#102.741166666667#Cereais e derivados
Torrada, pão francês#100#10.5241#74.5559#3.395#18.7446666666667#1.23866666666667#829.492333333333#189.489333333333#0.905#377.422283#Cereais e derivados
Abóbora, cabotian, cozida#100#1.44375#10.7609166666667#2.46266666666667#7.62566666666667#0.345333333333333#1.45166666666667#199.102333333333#0.286333333333333#48.0437425#Verduras, hortaliças e derivados
Abóbora, cabotian, crua#100#1.7463768115942#8.36028985507247#2.16666666666667#17.9633333333333#0.373333333333333#Tr#350.56#0.32#38.5992942028986#Verduras, hortaliças e derivados
Abóbora, menina brasileira, crua#100#0.608695652173913#3.30130434782609#1.17#8.74#0.15#Tr#164.6#Tr#13.6056739130435#Verduras, hortaliças e derivados
Abóbora, moranga, crua#100#0.960144927536232#2.66652173913043#1.70333333333333#3.04766666666667#Tr#Tr#124.865333333333#0.07#12.364436231884#Verduras, hortaliças e derivados
Abóbora, moranga, refogada#100#0.39375#5.98191666666666#1.54666666666667#19.08#0.113#3.02766666666667#183.193333333333#0.082666666666667#29.0038220317562#Verduras, hortaliças e derivados
Abóbora, pescoço, crua#100#0.670833333333333#6.12283333333334#2.30033333333333#8.808#0.275#0.745#263.876#0.176666666666667#24.4662679497004#Verduras, hortaliças e derivados
Abobrinha, italiana, cozida#100#1.125#2.97700000000001#1.588#16.7256666666667#0.159666666666667#0.832666666666667#125.879#0.257333333333333#15.03852#Verduras, hortaliças e derivados
Abobrinha, italiana, crua#100#1.14130434782609#4.29202898550724#1.35333333333333#15.1266666666667#0.243333333333333#Tr#253.38#0.166666666666667#19.2791260869565#Verduras, hortaliças e derivados
Abobrinha, italiana, refogada#100#1.06875#4.18691666666666#1.38#20.672#0.358#2.209#193.626666666667#0.272#24.4296021876534#Verduras, hortaliças e derivados
Abobrinha, paulista, crua#100#0.639583333333333#7.86742#2.605#18.67#0.17#0.500666666666667#212.871333333333#0.177#30.8107022288163#Verduras, hortaliças e derivados
Acelga, crua#100#1.44375#4.63091666666666#1.122#42.985#0.269333333333333#1.18066666666667#239.816666666667#0.306333333333333#20.9423424999999#Verduras, hortaliças e derivados
Agrião, cru#100#2.68840579710145#2.25159420289854#2.13666666666667#132.53#3.10666666666667#7.46233333333333#217.66#0.723333333333333#16.5788014492753#Verduras, hortaliças e derivados
Aipo, cru#100#0.758333333333333#4.27233333333335#0.957#65.2246666666667#0.720333333333333#9.51566666666667#273.603666666667#0.142666666666667#19.0914566449706#Verduras, hortaliças e derivados
Alface, americana, crua#100#0.608333333333333#1.74533333333335#1.02166666666667#14.4446666666667#0.266666666666667#7.30833333333333#136.003#0.226333333333333#8.79490323686605#Verduras, hortaliças e derivados
Alface, crespa, crua#100#1.34782608695652#1.69550724637683#1.82666666666667#37.98#0.396666666666667#3.38#267.133333333333#0.253333333333333#10.6808565217392#Verduras, hortaliças e derivados
Alface, lisa, crua#100#1.68840579710145#2.42826086956522#2.33#27.5133333333333#0.61#4.23333333333333#348.71#0.346666666666667#13.8209014492753#Verduras, hortaliças e derivados
Alface, roxa, crua#100#0.90625#2.49341666666666#2.01333333333333#33.8283333333333#2.477#7.12433333333333#308.435333333333#0.234666666666667#12.716997363468#Verduras, hortaliças e derivados
Alfavaca, crua#100#2.65833333333333#5.241#4.14033333333333#258.497666666667#1.25633333333333#4.55033333333333#260.717666666667#0.706#29.1836130810579#Verduras, hortaliças e derivados
Alho, cru#100#7.01086956521739#23.9057971014493#4.32333333333333#13.56#0.8#5.36#534.886666666667#0.82#113.12987826087#Verduras, hortaliças e derivados
Alho-poró, cru#100#1.4125#6.87816666666667#2.50666666666667#33.6163333333333#0.640666666666667#1.76233333333333#224.466333333333#0.240666666666667#31.5079193532467#Verduras, hortaliças e derivados
Almeirão, cru#100#1.76811594202899#3.33521739130435#2.58666666666667#19.4953333333333#0.743333333333333#2.35066666666667#369.12#0.286666666666667#18.0344289855072#Verduras, hortaliças e derivados
Almeirão, refogado#100#1.70416666666667#5.70149999999999#3.42766666666667#63.4036666666667#1.55066666666667#14.515#315.355666666667#0.191#65.0819108288685#Verduras, hortaliças e derivados
Batata, baroa, cozida#100#0.852083333333333#18.9475833333333#1.758#11.85#0.423666666666667#2.098#258.326666666667#0.378666666666667#80.1197625#Verduras, hortaliças e derivados
Batata, baroa, crua#100#1.04710144927536#23.9828985507246#2.06333333333333#17.1266666666667#0.303333333333333#Tr#505.183333333333#0.203333333333333#100.984923188406#Verduras, hortaliças e derivados
Batata, doce, cozida#100#0.641666666666667#18.4223333333333#2.212#17.153#0.187#2.699#148.44#0.123333333333333#76.7596105034352#Verduras, hortaliças e derivados
Batata, doce, crua#100#1.25724637681159#28.1960869565217#2.57333333333333#21.11#0.386666666666667#8.77333333333333#340.203333333333#0.2#118.241375362319#Verduras, hortaliças e derivados
Batata, frita, tipo chips, industrializada#100#5.58333333333333#51.2223333333333#2.45566666666667#11.5976666666667#0.695666666666667#607.399333333333#1014.325#0.587666666666667#542.73467338419#Verduras, hortaliças e derivados
Batata, inglesa, cozida#100#1.16458333333333#11.94375#1.34333333333333#3.52#0.194#2.29366666666667#161.331666666667#0.187666666666667#51.5884766362707#Verduras, hortaliças e derivados
Batata, inglesa, crua#100#1.77173913043478#14.6882608695652#1.16333333333333#3.55#0.36#Tr#302.053333333333#0.24#64.3702260869565#Verduras, hortaliças e derivados
Batata, inglesa, frita#100#4.96666666666667#35.6403333333333#8.05933333333333#6.27633333333333#0.444333333333333#1.913#488.941666666667#0.376#267.157422502041#Verduras, hortaliças e derivados
Batata, inglesa, sauté#100#1.29166666666667#14.093#1.377#4.181#0.25#8.182#199.481666666667#0.208333333333333#67.8879361506303#Verduras, hortaliças e derivados
Berinjela, cozida#100#0.677083333333333#4.46825#2.52433333333333#10.7713333333333#0.220333333333333#1.325#105.48#0.132333333333333#18.8452855568131#Verduras, hortaliças e derivados
Berinjela, crua#100#1.22101449275362#4.42898550724637#2.87333333333333#9.22#0.246666666666667#Tr#204.546666666667#0.12#19.6277536231884#Verduras, hortaliças e derivados
Beterraba, cozida#100#1.29375#7.23491666666666#1.87866666666667#15.2553333333333#0.238666666666667#22.7616666666667#245.483333333333#0.353666666666667#32.1543243314028#Verduras, hortaliças e derivados
Beterraba, crua#100#1.94565217391304#11.1110144927536#3.37333333333333#18.1133333333333#0.32#9.72#375.073333333333#0.516666666666667#48.8285086956522#Verduras, hortaliças e derivados
Biscoito, polvilho doce#100#1.29166666666667#80.5353333333333#1.159#30.4543333333333#1.76633333333333#97.8013333333333#53.5793333333333#0.145#437.549#Verduras, hortaliças e derivados
Brócolis, cozido#100#2.13333333333333#4.36666666666666#3.41666666666667#50.754#0.535#2.122#118.543333333333#0.239#24.6361631113688#Verduras, hortaliças e derivados
Brócolis, cru#100#3.64492753623188#4.02507246376812#2.88#85.87#0.61#3.33333333333333#322.11#0.476666666666667#25.495131884058#Verduras, hortaliças e derivados
Cará, cozido#100#1.52916666666667#18.8525#2.63466666666667#5.16833333333333#0.308333333333333#1.00633333333333#203.252333333333#0.237666666666667#77.5849133333334#Verduras, hortaliças e derivados
Cará, cru#100#2.28260869565217#22.9540579710145#7.27333333333333#3.91133333333333#0.213333333333333#Tr#211.665666666667#0.18#95.6331347826087#Verduras, hortaliças e derivados
Caruru, cru#100#3.2#5.97399999999999#4.469#455.303666666667#4.46233333333333#13.665#278.979666666667#6.034#34.03162971735#Verduras, hortaliças e derivados
Catalonha, crua#100#1.86875#4.75224999999999#2.04833333333333#56.7953333333333#3.07666666666667#9.39366666666667#411.792333333333#0.481#23.8884122573733#Verduras, hortaliças e derivados
Catalonha, refogada#100#1.95#4.80933333333334#3.65#63.2246666666667#1.17633333333333#24.7193333333333#452.281333333333#0.440333333333333#63.4492691488266#Verduras, hortaliças e derivados
Cebola, crua#100#1.71014492753623#8.8531884057971#2.18666666666667#14#0.203333333333333#0.596666666666667#176.116666666667#0.173333333333333#39.4200463768116#Verduras, hortaliças e derivados
Cebolinha, crua#100#1.86594202898551#3.37072463768117#3.55#79.8533333333333#0.646666666666667#1.60333333333333#206.436666666667#0.303333333333333#19.5158855072464#Verduras, hortaliças e derivados
Cenoura, cozida#100#0.847916666666667#6.68674999999999#2.629#25.617#0.093666666666667#7.881#175.509#0.232#29.8617777101596#Verduras, hortaliças e derivados
Cenoura, crua#100#1.32246376811594#7.66#3.18333333333333#22.54#0.183333333333333#3.33333333333333#314.813333333333#0.223333333333333#34.1353884057971#Verduras, hortaliças e derivados
Chicória, crua#100#1.13768115942029#2.85333333333334#2.2#44.8266666666667#0.453333333333333#13.5223333333333#424.896666666667#0.090333333333333#13.8371202898551#Verduras, hortaliças e derivados
Chuchu, cozido#100#0.414583333333333#4.79341666666667#1.03966666666667#7.82733333333333#0.062#1.80733333333333#54.3526666666667#0.093333333333333#18.539790531377#Verduras, hortaliças e derivados
Chuchu, cru#100#0.699275362318841#4.13739130434783#1.28#11.5066666666667#0.17#Tr#125.99#0.103333333333333#16.9789188405797#Verduras, hortaliças e derivados
Coentro, folhas desidratadas#100#20.875#47.955#37.29#783.813666666667#81.4313333333333#18.2553333333333#3222.76566666667#4.70066666666667#309.070746804476#Verduras, hortaliças e derivados
Couve, manteiga, crua#100#2.8731884057971#4.33347826086956#3.12#130.866#0.453666666666667#6.171#403.446666666667#0.396666666666667#27.0566971014493#Verduras, hortaliças e derivados
Couve, manteiga, refogada#100#1.66666666666667#8.70766666666667#5.73633333333333#177.332333333333#0.495333333333333#11.4466666666667#314.889#0.193666666666667#90.3448154261112#Verduras, hortaliças e derivados
Couve-flor, crua#100#1.90579710144928#4.51753623188406#2.35#17.82#0.533333333333333#3.43666666666667#256.013333333333#0.313333333333333#22.5633492753623#Verduras, hortaliças e derivados
Couve-flor, cozida#100#1.23958333333333#3.87541666666668#2.13033333333333#16.1443333333333#0.130333333333333#1.78766666666667#80.492#0.259#19.1141406147282#Verduras, hortaliças e derivados
Espinafre, Nova Zelândia, cru#100#1.9963768115942#2.5736231884058#2.1#97.5066666666667#0.357333333333333#17.0948333333333#336.006666666667#0.273333333333333#16.0956942028985#Verduras, hortaliças e derivados
Espinafre, Nova Zelândia, refogado#100#2.71875#4.23858333333334#2.51833333333333#112.382333333333#0.649333333333333#47.0243333333333#149.225666666667#0.592666666666667#67.253651750664#Verduras, hortaliças e derivados
Farinha, de mandioca, crua#100#1.55434782608696#87.8989855072464#6.39#64.8733333333333#1.09333333333333#1.02333333333333#340.13#0.393333333333333#360.869698550725#Verduras, hortaliças e derivados
Farinha, de mandioca, torrada#100#1.22916666666667#89.1941666666667#6.54#75.5273333333333#1.19366666666667#10.31#327.735#0.36#365.268975#Verduras, hortaliças e derivados
Farinha, de puba#100#1.61666666666667#87.2853333333333#4.24#41.3956666666667#1.433#3.60766666666667#337.764333333333#0.337#360.179774879932#Verduras, hortaliças e derivados
Fécula, de mandioca#100#0.520833333333333#81.1491666666667#0.646666666666667#11.889#0.107#2.449#48.127#Tr#330.850558333333#Verduras, hortaliças e derivados
Feijão, broto, cru#100#4.16666666666667#7.75833333333333#1.966#14.4826666666667#0.820333333333334#1.793#189.215333333333#0.571333333333333#38.7232363754113#Verduras, hortaliças e derivados
Inhame, cru#100#2.05072463768116#23.2326086956522#1.65333333333333#11.7966666666667#0.36#Tr#567.743333333333#0.3#96.699831884058#Verduras, hortaliças e derivados
Jiló, cru#100#1.40217391304348#6.19115942028986#4.82666666666667#19.97#0.336666666666667#Tr#212.95#0.14#27.3651434782609#Verduras, hortaliças e derivados
Jurubeba, crua#100#4.4125#23.0591666666667#23.9213333333333#151.017#0.946#0.771#619.397#0.633666666666667#125.811635#Verduras, hortaliças e derivados
Mandioca, cozida#100#0.575#30.09#1.55666666666667#18.6283333333333#0.074666666666667#0.906666666666667#100.362333333333#0.174333333333333#125.35825#Verduras, hortaliças e derivados
Mandioca, crua#100#1.1304347826087#36.1695652173913#1.87666666666667#15.19#0.27#2.15#208.06#0.203333333333333#151.416956521739#Verduras, hortaliças e derivados
Mandioca, farofa, temperada#100#2.0625#80.3041666666667#7.81666666666667#65.6923333333333#1.35633333333333#574.508#201.376666666667#0.172#405.693941666667#Verduras, hortaliças e derivados
Mandioca, frita#100#1.38125#50.2514166666667#1.87#23.0533333333333#0.320333333333333#8.936#176.064#0.437#300.05524338915#Verduras, hortaliças e derivados
Manjericão, cru#100#1.98550724637681#3.64449275362319#3.30666666666667#210.916666666667#0.973333333333333#3.88666666666667#251.546666666667#0.463333333333333#21.1476768115942#Verduras, hortaliças e derivados
Maxixe, cru#100#1.39130434782609#2.72869565217391#2.193#20.867#0.35#10.993#327.697#0.18#13.7472360869565#Verduras, hortaliças e derivados
Mostarda, folha, crua#100#2.11041666666667#3.23658333333333#1.891#68.1783333333333#1.097#2.87933333333333#363.566333333333#0.284#18.1073890521725#Verduras, hortaliças e derivados
Nhoque, batata, cozido#100#5.85833333333333#36.78#1.78#11.4213333333333#1.64966666666667#7.068#163.700333333333#0.480333333333333#180.775273993413#Verduras, hortaliças e derivados
Nabo, cru#100#1.20289855072464#4.14710144927538#2.64333333333333#42.3933333333333#0.223333333333333#2.46#279.653333333333#0.19#18.1866246376812#Verduras, hortaliças e derivados
Palmito, Juçara, em conserva#100#1.79166666666667#4.32833333333333#3.15#58.289#0.303333333333333#513.820333333333#243.969333333333#0.731666666666667#23.1997164340813#Verduras, hortaliças e derivados
Palmito, pupunha, em conserva#100#2.45833333333333#5.509#2.55#32.439#0.177666666666667#562.685333333333#206.416#0.356#29.4319633333333#Verduras, hortaliças e derivados
Pão, de queijo, assado#100#5.12083333333333#34.2415#0.558333333333333#102.493666666667#0.276666666666667#773.493333333333#93.093#0.63#363.077913333333#Verduras, hortaliças e derivados
Pão, de queijo, cru#100#3.648#38.512#0.976333333333333#87.5636666666667#0.287666666666667#404.994#58.0803333333333#0.426666666666667#294.538#Verduras, hortaliças e derivados
Pepino, cru#100#0.869565217391304#2.03710144927535#1.12#9.61666666666667#0.146666666666667#Tr#153.693333333333#0.126666666666667#9.53369130434782#Verduras, hortaliças e derivados
Pimentão, amarelo, cru#100#1.22463768115942#5.96202898550725#1.92#9.61#0.413333333333333#Tr#221.333333333333#0.15#27.9274594202899#Verduras, hortaliças e derivados
Pimentão, verde, cru#100#1.05072463768116#4.89260869565218#2.56333333333333#8.76333333333333#0.41#Tr#174.33#0.14#21.2858811594203#Verduras, hortaliças e derivados
Pimentão, vermelho, cru#100#1.03985507246377#5.46681159420291#1.59333333333333#6.37#0.333333333333333#Tr#210.916666666667#0.153333333333333#23.281363768116#Verduras, hortaliças e derivados
Polvilho, doce#100#0.43#86.7733333333333#0.236666666666667#27.4133333333333#0.51#1.57666666666667#37.6333333333333#Tr#351.226733333333#Verduras, hortaliças e derivados
Quiabo, cru#100#1.91875#6.37391666666667#4.55333333333333#112.159666666667#0.369#0.891#248.804333333333#0.589#29.9392621500691#Verduras, hortaliças e derivados
Rabanete, cru#100#1.39130434782609#2.72536231884058#2.19333333333333#20.8666666666667#0.35#10.9933333333333#327.696666666667#0.18#13.7381260869565#Verduras, hortaliças e derivados
Repolho, branco, cru#100#0.876811594202899#3.85985507246377#1.89#34.5466666666667#0.15#3.64333333333333#150.09#0.15#17.1188028985507#Verduras, hortaliças e derivados
Repolho, roxo, cru#100#1.90833333333333#7.204#1.97333333333333#43.6703333333333#0.516333333333333#2.33766666666667#328.068666666667#0.254666666666667#30.9075029543241#Verduras, hortaliças e derivados
Repolho, roxo, refogado#100#1.80208333333333#7.56158333333333#1.75#42.588#0.466333333333333#3.41666666666667#321.453#0.256333333333333#41.7735252897143#Verduras, hortaliças e derivados
Rúcula, crua#100#1.76666666666667#2.21966666666666#1.74#116.563333333333#0.939#9.418#233.400333333333#0.228666666666667#13.1332566072941#Verduras, hortaliças e derivados
Salsa, crua#100#3.25724637681159#5.70608695652174#1.85#179.413333333333#3.18#2.3#711.296666666667#1.32333333333333#33.4241115942029#Verduras, hortaliças e derivados
Seleta de legumes, enlatada#100#3.42028985507246#12.6697101449275#3.09#16.1566666666667#1.06#398.136666666667#122.213333333333#0.526666666666667#56.5337724637681#Verduras, hortaliças e derivados
Serralha, crua#100#2.67291666666667#4.94675#3.5185#126.023666666667#1.26933333333333#19.347#265.266333333333#1.33166666666667#30.3979341666666#Verduras, hortaliças e derivados
Taioba, crua#100#2.89583333333333#5.43049999999999#4.45366666666667#141.087#1.90666666666667#1.16066666666667#290.319666666667#0.606333333333333#34.2089183333333#Verduras, hortaliças e derivados
Tomate, com semente, cru#100#1.09782608695652#3.13884057971015#1.17333333333333#6.94#0.236666666666667#1.02#222.386666666667#0.136666666666667#15.3351565217392#Verduras, hortaliças e derivados
Tomate, extrato#100#2.43478260869565#14.9586173913043#2.80333#29.0766#2.09333333333333#497.933333333333#679.91#0.366666666666667#60.9334336521739#Verduras, hortaliças e derivados
Tomate, molho industrializado#100#1.375#7.71166666666668#3.11666666666667#11.7293333333333#1.57733333333333#418.280666666667#388.195#0.129#38.4465494604906#Verduras, hortaliças e derivados
